影影绰绰	yǐng yǐng chuò chuò
青藜学士	qīng lí xué shì
漏尽更阑	lòu jìn gēng lán
慢条丝礼	màn tiáo sī lǐ
森罗万象	sēn luó wàn xiàng
万象森罗	wàn xiàng sēn luó
敝帚自珍	bì zhǒu zì zhēn
沽誉买直	gū yù mǎi zhí
龟冷支床	guī lěng zhī chuáng
发科打诨	fā kē dǎ hùn
飘洋航海	piāo yáng háng hǎi
驽马铅刀	nú mǎ qiān dāo
巧伪趋利	qiǎo wěi qū lì
非我族类	fēi wǒ zú lèi
遵时养晦	zūn shí yǎng huì
遵养晦时	zūn yǎng huì shí
遵养时晦	zūn yǎng shí huì
目攋耳染	mù rù ěr rǎn
皓首苍颜	hào shǒu cāng yán
晨炊星饭	chén chuī xīng fàn
浪迹萍踪	làng jì píng zōng
萍踪浪迹	píng zōng làng jì
雍容闲雅	yōng róng xián yǎ
鞭辟近里	biān bì jìn lǐ
假道灭虢	jiǎ dào miè guó
漫条斯理	màn tiáo sī lǐ
遍体鳞伤	biàn tǐ lín shāng
纡金曳紫	yū jīn yè zǐ
汲汲顾影	jí jí gù yǐng
革命创制	gé mìng chuàng zhì
卖男鬻女	mài nán yù nǚ
阳奉阴违	yáng fèng yīn wéi
急病让夷	jí bìng ràng yí
文昭武穆	wén zhāo wǔ mù
收缘结果	shōu yuán jié guǒ
抱屈衔冤	bào qū xián yuān
缺口镊子	quē kǒu niè zi
覆巢毁卵	fù cháo huǐ luǎn
鼠啮虫穿	shǔ niè chóng chuān
黏皮带骨	nián pí dài gǔ
重起炉灶	chóng qǐ lú zào
超迈绝伦	chāo mài jué lún
群起效尤	qún qǐ xiào yóu
必恭必敬	bì gōng bì jìng
招灾揽祸	zhāo zāi lǎn huò
真凶实犯	zhēn xiōng shí fàn
真赃实犯	zhēn zāng shí fàn
摩顶至踵	mó dǐng zhì zhǒng
兴趣盎然	xìng qù àng rán
残汤剩饭	cán tāng shèng fàn
否终则泰	pǐ zhōng zé tài
马咽车阗	mǎ yān chē tián
春蛇秋蚓	chūn shé qiū yǐn
春蚓秋蛇	chūn yǐn qiū shé
断墨残楮	duàn mò cán chǔ
七搭八搭	qī cháng bā dā
枉曲直凑	wǎng qǔ zhí còu
扇席温枕	shàn xí wēn zhěn
扇枕温席	shān zhěn wēn xí
温席扇枕	wēn xí shān zhěn
温枕扇席	wēn zhěn shān xí
饮冰吞檗	yǐn bīng tūn bò
斗媚争妍	dòu mèi zhēng yán
真赃真贼	zhēn zāng zhēn zéi
殊形诡状	shū xíng guǐ zhuàng
凿骨捣髓	záo gǔ dǎo suǐ
封金挂印	fēng jīn guà yìn
雍荣华贵	yōng róng huá guì
酌古沿今	zhuó gǔ yán jīn
黄发垂髫	huáng fà chuí tiáo
枉费工夫	wǎng fèi gōng fū
研精毕智	yán jīng bì zhì
真凭实据	zhēn píng shí jù
折胶堕指	zhé jiāo duò zhǐ
船坚炮利	chuán jiān pào lì
勤能补拙	qín néng bǔ zhuō
聪明智慧	cōng míng zhì huì
谮下谩上	zèn xià mán shàng
询根问底	xún gēn wèn dǐ
故技重演	gù jì chóng yǎn
倚强凌弱	yǐ qiáng líng ruò
叠床架屋	dié chuáng jià wū
架屋叠床	jià wū dié chuáng
兼容并蓄	jiān róng bìng xù
雕虫末技	diāo chóng mò jì
棋布星陈	qí bù xīng chén
踏故习常	tà gù xí cháng
骥伏盐车	jì fú yán chē
业业矜矜	yè yè jīn jīn
猫鼠同乳	māo shǔ tóng rǔ
拈花摘艳	niān huā zhāi yàn
鳞集毛萃	lín jí máo cuì
摇头幌脑	yáo tóu huǎng nǎo
长斋礼佛	cháng zhāi lǐ fó
咄咄书空	duō duō shū kōng
书空咄咄	shū kōng duō duō
云程发轫	yún chéng fā rèn
云屯飙散	yún tún biāo sàn
掌上观纹	zhǎng shàng guān wén
寸田尺宅	cùn tián chǐ zhái
搓手顿脚	cuō shǒu dùn jiǎo
材茂行絜	cái mào xíng jié
即温听厉	jí wēn tīng lì
分茅赐土	fēn máo cì tǔ
可操左券	kě cāo zuǒ quàn
砺世摩钝	lì shì mó dùn
毡上拖毛	zhān shàng tuō máo
推崇备至	tuī chóng bèi zhì
贯朽粟陈	guàn xiǔ sù chén
粟陈贯朽	sù chén guàn xiǔ
潜踪蹑迹	qián zōng niè jì
翦草除根	jiǎn cǎo chú gēn
连昏达曙	lián hūn dá shǔ
赃私狼籍	zāng sī láng jí
陈词滥调	chén cí làn diào
闩门闭户	shuān mén bì hù
兔头麞脑	tù tóu suō nǎo
惊猿脱兔	jīng yuán tuō tù
缪种流传	miù zhǒng liú chuán
咬得菜根	yǎo dé cài gēn
别具肺肠	bié jù fèi cháng
求亲靠友	qiú qīn kào yǒu
伸冤理枉	shēn yuān lǐ wǎng
龟玉毁椟	guī yù huǐ dú
塞耳偷铃	sāi ěr tōu líng
赌誓发原	dǔ shì fā yuán
逍遥物外	xiāo yáo wù wài
狼猛蜂毒	láng měng fēng dú
拿刀动杖	ná dāo nòng zhàng
倚闾望切	yǐ lǘ wàng qiē
云窗雾槛	yún chuāng wù jiàn
躬冒矢石	gōng mào shǐ shí
今是昨非	jīn shì zuó fēi
骈首就戮	pián shǒu jiù lù
蠹政病民	dù zhèng bìng mín
析辩诡辞	xī biàn guǐ cí
蚁溃鼠骇	yǐ kuì shǔ hài
入铁主簿	rù tiě zhǔ bù
鸣野食苹	míng yě shí píng
能征惯战	néng zhēng guàn zhàn
鹤鸣九皋	hè míng jiǔ gāo
鞭辟着里	biān bì zhuó lǐ
火龙黼黻	huǒ lóng fǔ fú
焚林而畋	fén lín ér tián
送抱推襟	sòng bào tuī jīn
推襟送抱	tuī jīn sòng bào
憬然有悟	jǐng rán yǒu wù
平铺直序	píng pù zhí xù
壮士解腕	zhuàng shì jiě wàn
焚琴鬻鹤	fén qín yù hè
攒零合整	cuán líng hé zhěng
原璧归赵	yuán bì guī zhào
含苞待放	hán bāo dài fàng
干巴利脆	gān bā lì cuì
红旗报捷	hóng qí bào jié
桑榆末景	sāng yú mò jǐng
蜚瓦拔木	fēi wǎ bá mù
祸迫眉睫	huò pò méi jié
以偏概全	yǐ piān gài quán
曾经沧海	céng jīng cāng hǎi
灿若繁星	càn ruò fán xīng
横针竖线	héng zhēn shù xiàn
苟且偷安	gǒu qiě tōu ān
号寒啼饥	háo hán tí jī
啼饥号寒	tí jī háo hán
引绳棋布	yǐn shéng qí bù
前倨后卑	qián jù hòu bēi
潜光隐耀	qián guāng yǐn yào
锐挫气索	ruì cuò qì suǒ
德隆望尊	dé lóng wàng zūn
涓滴微利	juān dī wēi lì
揽辔中原	lǎn pèi zhōng yuán
烹犬藏弓	pēng quǎn cáng gōng
续鹜短鹤	xù wù duǎn hè
冬温夏清	dōng wēn xià qīng
如埙如箎	rú xūn rú chí
端本澄源	duān běn chéng yuán
挟势弄权	jiā shì nòng quán
大旱云霓	dà hàn yún ní
星旗电戟	xīng qí diàn jǐ
烟聚波属	yān jù bō shǔ
匕鬯无惊	bǐ chàng wú jīng
连编累牍	lián biān lěi dú
跋山涉川	bá shān shè chuān
跋涉山川	bá shè shān chuān
狗续侯冠	gǒu xù hòu guàn
瓜熟蒂落	guā shú dì luò
戏蝶游蜂	xì dié yóu fēng
游蜂戏蝶	yóu fēng xì dié
荆棘满途	jīng jí mǎn tú
薮中荆曲	sǒu zhōng jí qǔ
土阶茅屋	tǔ jiē máo wū
破巢完卵	pò cháo wán luǎn
超超玄著	chāo chāo xuán zhù
膏唇岐舌	gào chún qí shé
铁中铮铮	tiě zhōng zhēng zhēng
静观默察	jìng guān mò chá
岩居川观	yán jū chuān guān
局高蹐厚	jú gāo guǎ hòu
五蕴皆空	wǔ yùn jiē kōng
蝇攒蚁附	yíng cuán yǐ fù
点手莋脚	diǎn shǒu huá jiǎo
圆顶方趾	yuán dǐng fāng zhǐ
保境息民	bǎo jìng xī mín
蜂拥蚁聚	fēng yōng yǐ jù
远山芙蓉	yuǎn shān fú róng
艰苦创业	jiān kǔ chuàng yè
震古烁今	zhèn gǔ shuò jīn
纵横驰骋	zòng héng chí chěng
握发吐飧	wò fā tǔ sūn
养痈遗患	yǎng yōng yí huàn
摇头黣尾	yáo tóu móu wěi
一串骊珠	yī chuàn lí zhū
鱼县鸟窜	yú xiàn niǎo cuàn
眄视指使	miǎn shǐ zhǐ shǐ
借尸还阳	jiè shī huán yáng
通宵彻昼	tōng xiāo chè zhòu
驷马仰秣	sì mǎ yǎng mò
荦荦大端	luò luò dà duān
刿心刳肺	guì xīn kū fèi
燕约莺期	yàn yuē yīng qī
莺期燕约	yīng qī yàn yuē
追根查源	zhuī gēn chá yuán
中馈犹虚	zhōng kuì yóu xū
黄茅白苇	huáng máo bái wěi
泥猪瓦狗	ní zhū wǎ gǒu
以汤沃沸	yǐ tāng wò fèi
重纸累札	chóng zhǐ lèi zhá
虎踞鲸吞	hǔ jù jīng tūn
遇水架桥	yù shuǐ jià qiáo
条贯部分	tiáo guàn bù fēn
明光烁亮	míng guāng shuò liàng
继继绳绳	jì jì mǐn mǐn
主文谲谏	zhǔ wén jué jiàn
鸣玉曳组	míng yù yè zǔ
需沙出穴	xū shā chū xué
红叶题诗	hóng yè tí shī
千里迢迢	qiān lǐ tiáo tiáo
剖玄析微	pōu xuán xī wēi
保残守缺	bǎo cán shǒu quē
护过饰非	hù guò shì fēi
丹书铁券	dān shū tiě quàn
蜂腰削背	fēng yāo xuē bèi
腼颜事仇	miǎn yán shì chóu
挂灯结彩	guà dēng jié cǎi
遬听远闻	tì tīng yuǎn wén
纷纷洋洋	fēn fēn yáng yáng
旁求博考	páng qiú bó kǎo
井臼亲操	jǐng jiù qīn cāo
亲操井臼	qīn cāo jǐng jiù
还年卻老	huán nián què lǎo
然荻读书	rán dí dú shū
棋布星罗	qí bù xīng luó
星罗棋布	xīng luó qí bù
拈毫弄管	niān háo nòng guǎn
砂里淘金	shā lǐ táo jīn
聱牙戟口	áo yá jǐ kǒu
怙顽不悛	hù wán bù quān
腥风醎雨	xīng fēng xián yǔ
雨僝风僽	yǔ chán fēng zhòu
雨僽风僝	yǔ zhòu fēng chán
仓皇失措	cāng huáng shī cuò
洞幽察微	dòng yōu chá wēi
桑荫未移	sāng yīn wèi yí
楚材晋用	chǔ cái jìn yòng
晋用楚材	jìn yòng chǔ cái
金镳玉络	jīn biāo yù luò
寻根究底	xún gēn jiū dǐ
东床娇婿	dōng chuáng jiāo xù
巾国英雄	jīn guó yīng xióng
吕安题凤	lǚ ān tí fèng
窜端匿迹	cuàn duān nì jì
麟角凤距	lín jiǎo fèng jù
犯颜极谏	fàn yán jí jiàn
徒读父书	tú dú fù shū
空头支票	kōng tóu zhī piào
步履维艰	bù lǚ wéi jiān
秉公办理	bǐng gōng bàn lǐ
逢场游戏	féng chǎng yóu xì
桃李争妍	táo lǐ zhēng yán
蜂攒蚁集	fēng cuán yǐ jí
蚁集蜂攒	yǐ jí fēng cuán
辽东白豕	liáo dōng bái shǐ
依法炮制	yī fǎ páo zhì
捐弃前嫌	juān qì qián xián
颠斤播两	diān jīn bō liǎng
空腹便便	kōng fù pián pián
孜孜无怠	zī zī wú dài
涎玉沫珠	xián yù mò zhū
豪取智笼	háo qǔ zhì lóng
遭遇运会	zāo yù yùn huì
至死靡它	zhì sǐ mǐ tā
雕章琢句	diāo zhāng zhuó jù
临渊羡鱼	lín yuān xiàn yú
说好嫌歹	shuō hǎo xián dǎi
牛骥同槽	niú jì tóng cáo
彰明较著	zhāng míng jiào zhù
驰魂宕魄	chí hún dàng pò
沸沸汤汤	fèi fèi tāng tāng
案剑瞋目	àn jiàn chēn mù
蠹国耗民	dù guó hào mín
辱国殄民	rǔ guó tiǎn mín
隔皮断货	gé pí duàn huò
断壁颓垣	duàn bì tuí yuán
调弦品竹	diào xián pǐn zhú
品竹调弦	pǐn zhú diào xián
稠人广座	chóu rén guǎng zuò
和衷共济	hé zhōng gòng jì
励精更始	lì jīng gēng shǐ
八音遏密	bā yīn è mì
遏密八音	è mì bā yīn
克爱克威	kè ài kè wēi
布帆无恙	bù fán wú yàng
欲速反迟	yù sù fǎn chí
溜之乎也	liū zhī hū yě
艰苦朴素	jiān kǔ pǔ sù
溢美溢恶	yì měi yì lè
鱼笺雁书	yú jiān yàn shū
慷慨捐生	kāng kǎi juān shēng
枕戈击楫	zhěn gē jī jí
滴露研朱	dī lù yán zhū
恢恢有余	huī huī yǒu yú
父债子还	fù zhài zǐ huán
狂蜂浪蝶	kuáng fēng làng dié
浪蝶狂蜂	làng dié kuáng fēng
酌古御今	zhuó gǔ yù jīn
勺水一脔	sháo shuǐ yī luán
茶余饭饱	chá yú fàn bǎo
蔼然仁者	ǎi rán rén zhě
莞尔而笑	wǎn ěr ér xiào
熬油费火	áo yóu fèi huǒ
靴刀誓死	xuē dāo shì sǐ
坌鸟先飞	bèn niǎo xiān fēi
贩贱卖贵	fàn jiàn mài guì
盖棺事定	gài guān shì dìng
吹毛索瘢	chuī máo suǒ bān
分秒必争	fēn miǎo bì zhēng
毁钟为铎	huǐ zhōng wéi duó
蛾眉皓齿	é méi hào chǐ
皓齿蛾眉	hào chǐ é méi
蜂攒蚁聚	fēng cuán yǐ jù
蚁聚蜂攒	yǐ jù fēng cuán
残冬腊月	cán dōng là yuè
染指垂涎	rǎn zhǐ chuí xián
骈首就系	pián shǒu jiù xì
恣无忌惮	zì wú jì dàn
络绎不绝	luò yì bù jué
顶名冒姓	dǐng míng mào xìng
诳时惑众	kuáng shí huò zhòng
刺虎持鹬	cì hǔ chí yù
拱肩缩背	gǒng jān suō bèi
盛宴难再	shèng yàn nán zài
十浆五馈	shí jiāng wǔ kuì
狷介之士	juàn jiě zhī shì
晨秦暮楚	chén qín mù chǔ
隳胆抽肠	huī dǎn chōu cháng
外方内员	wài fāng nèi yuán
内查外调	nèi chá wài diào
踔厉奋发	chuō lì fèn fā
奋发踔厉	fèn fā chuō lì
疑团莫释	yí tuán mò shì
万念俱寂	wàn niàn jù jì
钢筋铁骨	gāng jīng tiě gǔ
福衢寿车	fú qú shòu chē
断缣寸纸	duàn jiān cùn zhǐ
黄皮寡廲	huáng pí guǎ sōu
枵腹终朝	xiāo fù zhōng cháo
桃蹊柳曲	táo qī liǔ qǔ
狼飡虎咽	láng cān hǔ yān
顽皮赖骨	wán pí lài gǔ
神奸巨猾	shén jiān jù huá
祁奚之举	qí xī zhī jǔ
颜丹鬓绿	yán dān bìn lǜ
析辨诡辞	xī biàn guǐ cí
孟母三迁	mèng mǔ sān qiān
聚蚊成雷	jù wén chéng léi
振兵释旅	zhèn bīng shì lǚ
荆棘丛生	jīng jí cóng shēng
玉洁松贞	yù jié sōng zhēn
奉令承教	fèng lìng chéng jiào
发宪布令	fā xiàn bù lìng
箭拔弩张	jiàn bá nǔ zhāng
买菜求益	mǎi cài qiú yì
岁聿其莫	suì yù qí mù
斤斤计较	jīn jīn jì jiào
汪洋自恣	wāng yáng zì zī
负荆请罪	fù jīng qǐng zuì
鹬蚌相危	yù bàng xiāng wēi
钝口拙腮	dùn kǒu zhuō sāi
拙口钝腮	zhuō kǒu dùn sāi
刻章琢句	kè zhāng zhuó jù
乖嘴蜜舌	guāi zuǐ mì shé
附骥攀鳞	fù jì pān lín
稂莠不齐	láng yǒu bù qí
携老扶弱	xié lǎo fú ruò
释回增美	shì huí zēng měi
新来乍到	xīn lái zhà dào
忍尤含垢	rěn yóu hán gòu
黄雀衔环	huáng què xián huán
不知藋蕫	bù zhī dīng dǒng
三姑六婆	sān gū liù pó
尸横遍野	shī héng biàn yě
先斩后奏	xiān zhǎn hòu zòu
拿刀弄杖	ná dāo nòng zhàng
脸黄肌瘦	liǎn huáng jī shòu
创钜痛深	chuàng jù tòng shēn
面似靴皮	miàn sì xuē pí
翩翩起舞	piān piān qǐ wǔ
披坚执锐	pī jiān zhí ruì
执锐披坚	zhí ruì pī jiān
抚今思昔	fǔ jīn sī xī
五车腹笥	wǔ chē fù sì
借客报仇	jiè kè bào chóu
万里迢迢	wàn lǐ tiáo tiáo
金璧辉煌	jīn bì huī huáng
授业解惑	shòu yè jiě huò
殊方异域	shū fāng yì yù
疮痍满目	chuāng yí mǎn mù
满目疮痍	mǎn mù chuāng yí
燕金募秀	yān jīn mù xiù
剥床及肤	bō chuáng jí fū
栉比鳞差	zhì bǐ lín cǐ
黑白混淆	hēi bái hùn xiáo
混淆黑白	hùn xiáo hēi bái
铿金霏玉	kēng jīn fēi yù
玉箫金琯	yù xiāo jīn guǎn
并驾齐驱	bìng jià qí qū
狂朋怪友	kuáng péng guài yǒu
齐驱并驾	qí qū bìng jià
予取予夺	yú qǔ yú duó
嫌好道歉	xián hǎo dào qiàn
恶叉白赖	è chā bái lài
根椽片瓦	gēn chuán piàn wǎ
儗非其伦	nǐ fēi qí lún
枉墨矫绳	wǎng mò jiǎo shéng
牛骥共牢	niú jì gòng láo
语近词冗	yǔ jìn cí rǒng
鱼龙曼羡	yú lóng màn xiàn
蜂扇蚁聚	fēng shān yǐ jù
蜂屯蚁聚	fēng tún yǐ jù
蚁聚蜂屯	yǐ jù fēng tún
鼓唇咋舌	gǔ chún zǎ shé
杞宋无征	qǐ sòng wú zhēng
咸与惟新	xián yǔ wéi xīn
饿殍满道	è piǎo mǎn dào
饿虎擒羊	è hǔ qín yáng
各就各位	gè jiù gè wèi
凡胎浊骨	fán tāi zhuó gǔ
浊骨凡胎	zhuó gǔ fán tāi
罗掘俱穷	luó jué jù qióng
纵横开阖	zòng héng kāi hé
冥漠之都	míng mò zhī dōu
卖剑买犊	mài jiàn mǎi dú
曳尾泥涂	yè wěi ní tú
研精究微	yán jīng jiū wēi
方枘圆凿	fāng ruì yuán záo
方凿圆枘	fāng záo yuán ruì
枘圆凿方	rùi yuán záo fāng
枘凿方圆	ruì záo fāng yuán
圆凿方枘	yuán záo fāng ruì
咫尺威颜	zhǐ chǐ wēi yán
安份守己	ān fèn shǒu jǐ
吹箫乞食	chuī xiāo qǐ shí
善罢甘休	shàn bà gān xiū
重垣迭锁	chóng yuán dié suǒ
抱璞泣血	bào pú qì xuè
能近取譬	néng jìn qǔ pì
佛头著粪	fó tóu zhuó fèn
穷奢极侈	qióng shē jí chǐ
揆情审势	kuí qíng shěn shì
沥胆濯肝	lì dǎn zhuó gān
偏听偏信	piān tīng piāng xìn
系马埋轮	xì mǎ mái lún
并疆兼巷	bìng jiāng jiān xiàng
饱谙世故	bǎo ān shì gù
口齿伶俐	kǒu chǐ líng lì
口谐辞给	kǒu xié cí gěi
肥遯鸣高	féi dùn míng gāo
漂零蓬断	piāo líng péng duàn
炯炯有神	jiǒng jiǒng yǒu shén
湛湛青天	zhàn zhàn qīng tīan
敦诗说礼	dūn shī shuō lǐ
寥若晨星	liáo ruò chén xīng
枝叶扶苏	zhī yè fú sū
助桀为虐	zhù jié wéi nüè
掠美市恩	lüě měi shì ēn
阿狗阿猫	ā gǒu ā māo
阿猫阿狗	ā māo ā gǒu
铲迹销声	chǎn jì xiāo shēng
绰约多姿	chuò yuē duō zī
送暖偷寒	sòng nuǎn tōu hán
偷寒送暖	tōu hán sòng nuǎn
颐性养寿	yí xìng yǎng shòu
自相矛盾	zì xiāng máo dùn
遨翔自得	áo xiáng zì dé
寝苫枕草	qǐn shān zhěn cǎo
梗迹蓬飘	gěng jì péng piāo
炳烛夜游	bǐng zhú yè yóu
隔壁听话	gé bì tīng huà
头昏脑胀	tóu hūn nǎo zhàng
字字珠玑	zì zì zhū jī
蔓蔓日茂	màn màn rì mào
恐慌万状	kǒng huāng wàn zhuàng
乖唇蜜舌	guāi chún mì shé
无洞掘蟹	wú dòng jué xiè
矫揉造作	jiǎo róu zào zuò
造作矫揉	zào zuò jiǎo róu
深耕易耨	shēn gēng yì nòu
外宽内忌	wài kuān nèi jì
入吾彀中	rù wǔ gòu zhōng
继继承承	jì jì chéng chéng
膏粱子弟	gāo liáng zǐ dì
药店飞龙	yào diàn fēi lóng
将勤补拙	jiāng qín bǔ zhuō
琼浆金液	qióng jiāng jīn yè
血迹斑斑	xuè jì bān bān
增收节支	zēng shōu jié zhī
离本徼末	lí běn yāo mò
荦荦大者	luò luò dà zhě
大雨滂沱	dà yǔ páng tuó
滂沱大雨	páng tuó dà yǔ
甄心动惧	zhēn xīn dòng jù
坏法乱纪	huài fǎ luàn jì
负薪构堂	fù xīn gòu táng
磨牙吮血	mó yá shǔn xuè
锦囊佳句	jǐn náng jiā jù
鸿篇巨着	hóng piān jù zhe
生拉硬扯	shēng lā yìng chě
保泰持盈	bǎo tài chì yíng
保盈持泰	bǎo yíng chì tài
持盈保泰	chí yíng bǎo tài
啜菽饮水	chuò shū yǐn shuǐ
饮水啜菽	yǐn shuǐ chuò shū
栖丘饮谷	qī qiū yǐn gǔ
饮谷栖丘	yǐn gǔ qī qiū
因敌取资	yīn dí qǔ zī
望衡对宇	wàng héng duì yǔ
扶弱抑强	fú ruò yì qiáng
抑强扶弱	yì qiáng fú ruò
囊萤照书	náng yíng zhào shū
鞭辟向里	biān bì xiàng lǐ
鸢肩豺目	yuān jiān chái mù
精力充沛	jīng lì chōng pèi
仅以身免	jǐn yǐ shēn miǎn
摩厉以需	mó lì yǐ xū
通宵彻旦	tōng xiāo chè dàn
详星拜斗	xiáng xīng bài dǒu
楞头楞脑	léng tóu léng nǎo
象箸玉杯	xiàng zhù yù bēi
返我初服	fǎn wǒ chū fú
矜贫恤独	jīn pín xù dú
命途多舛	mìng tú duō chuǎn
咄咄逼人	duō duō bī rén
犀顶龟文	xī dǐng guī wén
丰屋蔀家	fēng wū zhī jiā
油浇火燎	yóu jiāo huǒ liáo
蠹政害民	dù zhèng hài mín
各个击破	gè gè jī pò
科头箕踞	kē tóu jī jù
雍荣雅步	yōng róng yǎ bù
率由旧则	shuài yóu jiù zé
私淑弟子	sī shū dì zǐ
良禽择木	liáng qín zé mù
运旺时盛	yùn wàng shí shèng
遁阴匿景	dùn yīn nì jǐng
冲坚毁锐	chōng jiān huǐ ruì
敦本务实	dūn běn wù shí
旱苗得雨	hàn miáo dé yǔ
独茧抽丝	dú jiǎn chōu sī
果熟蒂落	guǒ shú dì luò
遗编坠简	yí biān zhuì jiǎn
悲歌击筑	bēi gē jī zhù
击筑悲歌	jī zhù bēi gē
逢场竿木	féng chǎng gān mù
情重姜肱	qíng zhòng jiāng gōng
足趼舌敝	zú jiǎn shé bì
货真价实	huò zhēn jià shí
岐出岐入	qí chū qí rù
补偏救弊	bǔ piān jiù bì
救偏补弊	jiù piān bǔ bì
遏云绕梁	è yún rào liáng
箫韶九成	xiāo sháo jiǔ chéng
胡猜乱想	hú cāi luàn xiǎng
使酒骂座	shǐ jiǔ mà zuò
点头哈腰	diǎn tóu hā yāo
额手称颂	é shǒu chēng sòng
快刀斩麻	kuài dāo zhǎn má
忍辱含羞	rěn rǔ hán xiū
福孙荫子	fú sūn yìn zǐ
格杀弗论	gé shā fú lùn
兼弱攻昧	jiān ruò gōng mèi
何其毒也	hé qí dú yě
临难苟免	lín nàn gǒu miǎn
避烦斗捷	bì fán dòu jié
齿若编贝	chǐ ruò biān bèi
盗铃掩耳	dào líng yǎn ěr
掩耳盗铃	yǎn ěr dào líng
众喣漂山	zhòng xǔ piāo shān
燕安鸩毒	yàn ān zhèn dú
含苞欲放	hán bāo yù fàng
摧枯拉朽	cuī kū lā xiǔ
摧朽拉枯	cuī xiǔ lā kū
拉朽摧枯	lā xiǔ cuī kū
束手就殪	shù shǒu jiù yì
延颈举踵	yán jǐng jǔ zhǒng
巢焚原燎	cháo fén yuán liáo
音容宛在	yīn róng wǎn zài
蓬门荜户	péng mén bì hù
转弯抹角	zhuǎn wān mò jiǎo
雨霾风障	yǔ mái fēng zhàng
移船就岸	yí chuán jiù àn
鹬蚌相争	yù bàng xiāng zhēng
重垣叠锁	chóng yuán dié suǒ
万赖俱寂	wàn lài jù jì
膏唇拭舌	gāo chún shì shé
守瓶缄口	shǒu píng jiān kǒu
效死输忠	xiào sǐ shū zhōng
逸尘断鞅	yì chén duàn yāng
远求骐骥	yuǎn qiú qí jì
咳唾成珠	ké tuò chéng zhū
愁眉蹙额	chóu méi cù é
熏风解愠	xūn fēng jiě yùn
琨玉秋霜	kūn yù qiū shuāng
什伍东西	shí wǔ dōng xī
铿锵有力	kēng qiāng yǒu lì
问诸水滨	wèn zhū shuǐ bīn
豕食丐衣	shǐ shí gài yī
遗芬余荣	yí fēn yú róng
故态复萌	gù tài fù méng
擘肌分理	bò jī fēn lǐ
谢兰燕桂	xiè lán yàn guì
妨功害能	fáng gōng hài néng
深闭固距	shēn bì gù jù
沆瀣一气	hàng xiè yī qì
黄干黑廲	huáng gān hēi sōu
朽木粪墙	xiǔ mù fèn qiáng
兵戈扰攘	bīng gē rǎo rǎng
投袂援戈	tóu mèi yuán gē
实蕃有徒	shí fān yǒu tú
训练有素	xùn liàn yǒu sù
上谄下渎	shàng chǎn xià dú
熯天炽地	hàn tiān chì dì
迷恋骸骨	mí liàn hài gǔ
铮铮铁骨	zhēng zhēng tiě gǔ
颠毛种种	diān máo zhǒng zhǒng
众楚群咻	zhòng chǔ qún xiū
衔华佩实	xián huá pèi shí
额首称庆	é shōu chēng qìng
横刀揭斧	héng dāo jiē fǔ
狼飧虎咽	láng sūn hǔ yàn
邪魔歪道	xié mó wāi dào
张敞画眉	zhāng chǎng huà méi
沐露沾霜	mù lù zhān shuāng
永垂青史	yǒng chuí qīng shǐ
抑塞磊落	yì sè lěi luò
荟萃一堂	huì cuì yī táng
鞭擗进里	bīan pì jìn lǐ
众盲摸象	zhòng máng mō xiàng
著于竹帛	zhù yú zhú bó
痛下针砭	tòng xià zhēn biān
挑牙料唇	tiǎo yá liào chún
我醉欲眠	wǒ zuì yù mián
驿路梅花	yì lù méi huā
飞蛾赴烛	fēi é fù zhú
控名责实	kòng míng zé shí
彰往考来	zhāng wǎng kǎo lái
磊落轶荡	lěi luò yì dàng
离析涣奔	lí xī huàn bēn
肌劈理解	jī pī lǐ jiě
瑟调琴弄	sè tiáo qín nòng
瑟弄琴调	sè nòng qín tiáo
昏昏默默	hūn hūn mò mò
通都大埠	tōng dōu dà bù
担雪填井	dān xuě tián jǐng
凤凰来仪	fèng huáng lái yí
莫可究诘	mò kě jiū jié
断梗浮萍	duàn gěng fú píng
装怯作勇	zhuāng qiè zuò yǒng
做刚做柔	zuò gāng zuò róu
阴凝冰坚	yīn níng bīng jiān
阴凝坚冰	yīn níng jiān bīng
熊经鸟曳	xióng jīng niǎo yè
优游卒岁	yōu yóu zú suì
连篇累册	lián piān lèi cè
探幽索隐	tàn yōu suǒ yǐn
添枝增叶	tiān zhī zēng yè
饱经沧桑	bǎo jīng cāng sāng
目瞪舌彊	mù dèng shé jiàng
鸿儒硕学	hóng rú shuò xué
邈若河汉	miǎo ruò hé hàn
眩视惑听	xuàn shì huò tīng
春蛙秋蝉	chūn wā qiū chán
披麻带孝	pī má dài xiào
雌雄未决	cí xióng wèi jué
根连株逮	gēn lián zhū dǎi
村学究语	cūn xué jiū yǔ
背曲腰弯	bèi qǔ yāo wān
揣合逢迎	chuǎi hé féng yíng
粘花惹草	zhān huā rě cǎo
异军特起	yì jūn tè qǐ
匪石匪席	fěi shí fěi xí
东猎西渔	dōng liè xī yú
歃血为盟	shà xuè wéi méng
盛衰兴废	shèng shuāi xīng fèi
低头耷脑	dī tóu dā nǎo
鲇鱼上竿	nián yú shàng gān
蹊田夺牛	xī tián duó niú
闭关却扫	bì guān què sǎo
颊上添毫	jiá shàng tiān háo
扬威曜武	yáng wēi yào wǔ
盈篇累牍	yíng piān lěi dú
鸿篇巨制	hóng piān jù zhì
乘间伺隙	chéng jiān sì xì
花枝招飍	huā zhī zhāo zhǎn
